workstream,source_name,seed_url,page_url,page_title,page_text_excerpt,link_text,link_url,link_ext,link_bucket,collected_at_utc
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",العربية,https://www.fao.org/nutrition/nutrition-education/food-dietary-guidelines/home/ar/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",﻿中文,https://www.fao.org/nutrition/education/food-dietary-guidelines/home/zh/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",english,https://www.fao.org/nutrition/education/dietary-guidelines/home/en/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",français,https://www.fao.org/nutrition/education-nutritionnelle/food-dietary-guidelines/home/fr/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Русский,https://www.fao.org/nutrition/education/food-dietary-guidelines/home/ru/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Español,https://www.fao.org/nutrition/educacion-nutricional/food-dietary-guidelines/home/es/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",,https://www.fao.org/nutrition/education/dietary-guidelines/home/en/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Background,https://www.fao.org/nutrition/education/dietary-guidelines/background/en/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Regions,https://www.fao.org/nutrition/education/dietary-guidelines/regions/en/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Resources,https://www.fao.org/nutrition/education/dietary-guidelines/resources/en/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Capacity development,https://www.fao.org/nutrition/education/dietary-guidelines/capacity-development/en/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Read more,https://www.fao.org/nutrition/education/dietary-guidelines/background/en/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Benin,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/benin/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Ethiopia,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/ethiopia/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Gabon,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/gabon/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Ghana,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/ghana/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Kenya,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/kenya/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Namibia,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/namibia/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Nigeria,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/nigeria/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Seychelles,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/seychelles/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Sierra Leone,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/sierra-leone/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",South Africa,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/south-africa/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Zambia,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/zambia/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Afghanistan,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/afghanistan/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Australia,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/australia/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Bangladesh,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/bangladesh/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Cambodia,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/cambodia/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",China,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/china/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Fiji,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/fiji/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",India,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/india/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Indonesia,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/indonesia/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Japan,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/japan/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Malaysia,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/malaysia/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Mongolia,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/mongolia/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Nepal,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/nepal/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",New Zealand,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/new-zealand/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Philippines,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/philippines/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Republic of Korea,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/republic-of-korea/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Sri Lanka,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/sri-lanka/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Thailand,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/thailand/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Viet Nam,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/vietnam/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Albania,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/albania/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Austria,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/austria/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Belgium,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/belgium/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Bosnia and Herzegovina,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/bosnia-and-herzegovina/,.bin,landing_page,2026-05-03T10:44:13+00:00
busca1,FAO_FBDG,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,https://www.fao.org/nutrition/education/food-dietary-guidelines/en/,Home | Dietary guidelines | Food and Agriculture Organization of the United Nations,"Home | Dietary guidelines | Food and Agriculture Organization of the United Nations FAO.org العربية ﻿中文 english français Русский Español Dietary guidelines Background Regions Resources Capacity development Dietary guidelines (also known as food-based dietary guidelines) are intended to establish a basis for public food and nutrition, health and agricultural policies and nutrition education program",Bulgaria,https://www.fao.org/nutrition/education/food-dietary-guidelines/regions/countries/bulgaria/,.bin,landing_page,2026-05-03T10:44:13+00:00
